genus,gonality,torsion,ranks,scrollar invariants,ak,bk,n,ell
15,3,"[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","{0: 0, 1: 8, 2: 17}",2,12,8,8
15,3,"[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","{0: 0, 1: 8, 2: 17}",2,13,8,8
15,3,"[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","{0: 0, 1: 8, 2: 17}",2,14,8,8
15,3,"[2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 15]","{0: 0, 1: 6, 2: 17}",3,3,10,3
15,3,"[2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12]","{0: 0, 1: 7, 2: 17}",3,4,9,4
15,3,"[2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12]","{0: 0, 1: 7, 2: 17}",3,5,9,5
15,3,"[2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12]","{0: 0, 1: 7, 2: 17}",3,6,9,5
15,3,"[2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",3,7,9,6
15,3,"[2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",3,8,9,6
15,3,"[2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9]","{0: 0, 1: 8, 2: 17}",3,9,8,7
15,3,"[2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9]","{0: 0, 1: 8, 2: 17}",3,10,8,7
15,3,"[2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","{0: 0, 1: 8, 2: 17}",3,11,8,8
15,3,"[2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","{0: 0, 1: 8, 2: 17}",3,12,8,8
15,3,"[2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","{0: 0, 1: 8, 2: 17}",3,13,8,8
15,3,"[2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","{0: 0, 1: 8, 2: 17}",3,14,8,8
15,3,"[2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 15]","{0: 0, 1: 6, 2: 17}",4,4,10,3
15,3,"[2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12]","{0: 0, 1: 7, 2: 17}",4,5,9,4
15,3,"[2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12]","{0: 0, 1: 7, 2: 17}",4,6,9,5
15,3,"[2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",4,7,9,6
15,3,"[2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",4,8,9,6
15,3,"[2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9]","{0: 0, 1: 8, 2: 17}",4,9,8,7
15,3,"[2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9]","{0: 0, 1: 8, 2: 17}",4,10,8,7
15,3,"[2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","{0: 0, 1: 8, 2: 17}",4,11,8,8
15,3,"[2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","{0: 0, 1: 8, 2: 17}",4,12,8,8
15,3,"[2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","{0: 0, 1: 8, 2: 17}",4,13,8,8
15,3,"[2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","{0: 0, 1: 8, 2: 17}",4,14,8,8
15,3,"[2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 15]","{0: 0, 1: 6, 2: 17}",5,5,10,3
15,3,"[2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12]","{0: 0, 1: 7, 2: 17}",5,6,9,4
15,3,"[2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12]","{0: 0, 1: 7, 2: 17}",5,7,9,5
15,3,"[2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",5,8,9,6
15,3,"[2, 2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",5,9,9,6
15,3,"[2, 2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",5,10,9,7
15,3,"[2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",5,11,9,7
15,3,"[2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","{0: 0, 1: 8, 2: 17}",5,12,8,8
15,3,"[2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","{0: 0, 1: 8, 2: 17}",5,13,8,8
15,3,"[2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","{0: 0, 1: 8, 2: 17}",5,14,8,8
15,3,"[2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 15]","{0: 0, 1: 6, 2: 17}",6,6,10,3
15,3,"[2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12]","{0: 0, 1: 7, 2: 17}",6,7,9,4
15,3,"[2, 2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12]","{0: 0, 1: 7, 2: 17}",6,8,9,5
15,3,"[2, 2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",6,9,9,6
15,3,"[2, 2, 2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",6,10,9,6
15,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",6,11,9,7
15,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9]","{0: 0, 1: 8, 2: 17}",6,12,8,7
15,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9]","{0: 0, 1: 8, 2: 17}",6,13,8,7
15,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9]","{0: 0, 1: 8, 2: 17}",6,14,8,7
15,3,"[2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 15]","{0: 0, 1: 6, 2: 17}",7,7,10,3
15,3,"[2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12]","{0: 0, 1: 7, 2: 17}",7,8,9,4
15,3,"[2, 2, 2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12]","{0: 0, 1: 7, 2: 17}",7,9,9,5
15,3,"[2, 2, 2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",7,10,9,6
15,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",7,11,9,6
15,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9]","{0: 0, 1: 8, 2: 17}",7,12,8,7
15,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9]","{0: 0, 1: 8, 2: 17}",7,13,8,7
15,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9]","{0: 0, 1: 8, 2: 17}",7,14,8,7
15,3,"[2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 15]","{0: 0, 1: 6, 2: 17}",8,8,10,3
15,3,"[2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12]","{0: 0, 1: 7, 2: 17}",8,9,9,4
15,3,"[2, 2, 2, 2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12]","{0: 0, 1: 7, 2: 17}",8,10,9,5
15,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",8,11,9,6
15,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",8,12,9,6
15,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",8,13,9,6
15,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",8,14,9,6
15,3,"[2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 15]","{0: 0, 1: 6, 2: 17}",9,9,10,3
15,3,"[2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12]","{0: 0, 1: 7, 2: 17}",9,10,9,4
15,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12]","{0: 0, 1: 7, 2: 17}",9,11,9,5
15,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",9,12,9,6
15,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",9,13,9,6
15,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12]","{0: 0, 1: 7, 2: 17}",9,14,9,6
15,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 15]","{0: 0, 1: 6, 2: 17}",10,10,10,3
15,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12]","{0: 0, 1: 7, 2: 17}",10,11,9,4
15,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12]","{0: 0, 1: 7, 2: 17}",10,12,9,5
15,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12]","{0: 0, 1: 7, 2: 17}",10,13,9,5
15,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12]","{0: 0, 1: 7, 2: 17}",10,14,9,5
15,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 15]","{0: 0, 1: 6, 2: 17}",11,11,10,3
15,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12]","{0: 0, 1: 7, 2: 17}",11,12,9,4
15,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12]","{0: 0, 1: 7, 2: 17}",11,13,9,5
15,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12]","{0: 0, 1: 7, 2: 17}",11,14,9,5
15,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 15]","{0: 0, 1: 6, 2: 17}",12,12,10,3
15,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12]","{0: 0, 1: 7, 2: 17}",12,13,9,4
15,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 0, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12]","{0: 0, 1: 7, 2: 17}",12,14,9,4
15,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 15]","{0: 0, 1: 6, 2: 17}",13,13,10,3
15,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12]","{0: 0, 1: 7, 2: 17}",13,14,9,4
15,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 15]","{0: 0, 1: 6, 2: 17}",14,14,10,3
