genus,gonality,torsion,ranks,scrollar invariants,ak,bk,n,ell
19,3,"[2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14]","{0: 0, 1: 9, 2: 21}",3,10,11,7
19,3,"[2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",3,11,11,8
19,3,"[2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",3,12,11,8
19,3,"[2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","{0: 0, 1: 10, 2: 21}",3,13,10,9
19,3,"[2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","{0: 0, 1: 10, 2: 21}",3,14,10,9
19,3,"[2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11]","{0: 0, 1: 10, 2: 21}",3,15,10,10
19,3,"[2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11]","{0: 0, 1: 10, 2: 21}",3,16,10,10
19,3,"[2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11]","{0: 0, 1: 10, 2: 21}",3,17,10,10
19,3,"[2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11]","{0: 0, 1: 10, 2: 21}",3,18,10,10
19,3,"[2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17]","{0: 0, 1: 8, 2: 21}",4,4,12,3
19,3,"[2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 14, 15, 17]","{0: 0, 1: 8, 2: 21}",4,5,12,4
19,3,"[2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 17]","{0: 0, 1: 8, 2: 21}",4,6,12,5
19,3,"[2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14]","{0: 0, 1: 9, 2: 21}",4,7,11,6
19,3,"[2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14]","{0: 0, 1: 9, 2: 21}",4,8,11,6
19,3,"[2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14]","{0: 0, 1: 9, 2: 21}",4,9,11,7
19,3,"[2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14]","{0: 0, 1: 9, 2: 21}",4,10,11,7
19,3,"[2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",4,11,11,8
19,3,"[2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",4,12,11,8
19,3,"[2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","{0: 0, 1: 10, 2: 21}",4,13,10,9
19,3,"[2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","{0: 0, 1: 10, 2: 21}",4,14,10,9
19,3,"[2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11]","{0: 0, 1: 10, 2: 21}",4,15,10,10
19,3,"[2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11]","{0: 0, 1: 10, 2: 21}",4,16,10,10
19,3,"[2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11]","{0: 0, 1: 10, 2: 21}",4,17,10,10
19,3,"[2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11]","{0: 0, 1: 10, 2: 21}",4,18,10,10
19,3,"[2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17]","{0: 0, 1: 8, 2: 21}",5,5,12,3
19,3,"[2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 14, 15, 17]","{0: 0, 1: 8, 2: 21}",5,6,12,4
19,3,"[2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 17]","{0: 0, 1: 8, 2: 21}",5,7,12,5
19,3,"[2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 15, 17]","{0: 0, 1: 8, 2: 21}",5,8,12,6
19,3,"[2, 2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 15, 17]","{0: 0, 1: 8, 2: 21}",5,9,12,6
19,3,"[2, 2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14]","{0: 0, 1: 9, 2: 21}",5,10,11,7
19,3,"[2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14]","{0: 0, 1: 9, 2: 21}",5,11,11,7
19,3,"[2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",5,12,11,8
19,3,"[2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",5,13,11,8
19,3,"[2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",5,14,11,9
19,3,"[2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",5,15,11,9
19,3,"[2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11]","{0: 0, 1: 10, 2: 21}",5,16,10,10
19,3,"[2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11]","{0: 0, 1: 10, 2: 21}",5,17,10,10
19,3,"[2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11]","{0: 0, 1: 10, 2: 21}",5,18,10,10
19,3,"[2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17]","{0: 0, 1: 8, 2: 21}",6,6,12,3
19,3,"[2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 14, 15, 17]","{0: 0, 1: 8, 2: 21}",6,7,12,4
19,3,"[2, 2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 17]","{0: 0, 1: 8, 2: 21}",6,8,12,5
19,3,"[2, 2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 15, 17]","{0: 0, 1: 8, 2: 21}",6,9,12,6
19,3,"[2, 2, 2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14]","{0: 0, 1: 9, 2: 21}",6,10,11,6
19,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 13, 14]","{0: 0, 1: 9, 2: 21}",6,11,11,7
19,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14]","{0: 0, 1: 9, 2: 21}",6,12,11,7
19,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",6,13,11,8
19,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",6,14,11,8
19,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",6,15,11,9
19,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","{0: 0, 1: 10, 2: 21}",6,16,10,9
19,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","{0: 0, 1: 10, 2: 21}",6,17,10,9
19,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","{0: 0, 1: 10, 2: 21}",6,18,10,9
19,3,"[2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17]","{0: 0, 1: 8, 2: 21}",7,7,12,3
19,3,"[2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 14, 15, 17]","{0: 0, 1: 8, 2: 21}",7,8,12,4
19,3,"[2, 2, 2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 17]","{0: 0, 1: 8, 2: 21}",7,9,12,5
19,3,"[2, 2, 2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14]","{0: 0, 1: 9, 2: 21}",7,10,11,6
19,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14]","{0: 0, 1: 9, 2: 21}",7,11,11,6
19,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14]","{0: 0, 1: 9, 2: 21}",7,12,11,7
19,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14]","{0: 0, 1: 9, 2: 21}",7,13,11,7
19,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",7,14,11,8
19,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",7,15,11,8
19,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","{0: 0, 1: 10, 2: 21}",7,16,10,9
19,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","{0: 0, 1: 10, 2: 21}",7,17,10,9
19,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","{0: 0, 1: 10, 2: 21}",7,18,10,9
19,3,"[2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17]","{0: 0, 1: 8, 2: 21}",8,8,12,3
19,3,"[2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 14, 15, 17]","{0: 0, 1: 8, 2: 21}",8,9,12,4
19,3,"[2, 2, 2, 2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 17]","{0: 0, 1: 8, 2: 21}",8,10,12,5
19,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 15, 17]","{0: 0, 1: 8, 2: 21}",8,11,12,6
19,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 15, 17]","{0: 0, 1: 8, 2: 21}",8,12,12,6
19,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14]","{0: 0, 1: 9, 2: 21}",8,13,11,7
19,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14]","{0: 0, 1: 9, 2: 21}",8,14,11,7
19,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",8,15,11,8
19,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",8,16,11,8
19,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",8,17,11,8
19,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",8,18,11,8
19,3,"[2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17]","{0: 0, 1: 8, 2: 21}",9,9,12,3
19,3,"[2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 14, 15, 17]","{0: 0, 1: 8, 2: 21}",9,10,12,4
19,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 17]","{0: 0, 1: 8, 2: 21}",9,11,12,5
19,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 15, 17]","{0: 0, 1: 8, 2: 21}",9,12,12,6
19,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14]","{0: 0, 1: 9, 2: 21}",9,13,11,6
19,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 13, 14]","{0: 0, 1: 9, 2: 21}",9,14,11,7
19,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14]","{0: 0, 1: 9, 2: 21}",9,15,11,7
19,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",9,16,11,8
19,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",9,17,11,8
19,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14]","{0: 0, 1: 9, 2: 21}",9,18,11,8
19,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17]","{0: 0, 1: 8, 2: 21}",10,10,12,3
19,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 14, 15, 17]","{0: 0, 1: 8, 2: 21}",10,11,12,4
19,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 17]","{0: 0, 1: 8, 2: 21}",10,12,12,5
19,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14]","{0: 0, 1: 9, 2: 21}",10,13,11,6
