genus,gonality,torsion,ranks,scrollar invariants,ak,bk,n,ell
11,3,"[2, 2, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10]","{0: 0, 1: 5, 2: 13}",4,4,7,3
11,3,"[2, 2, 0, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 10]","{0: 0, 1: 5, 2: 13}",4,5,7,4
11,3,"[2, 2, 0, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7]","{0: 0, 1: 6, 2: 13}",4,6,6,5
11,3,"[2, 2, 0, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7]","{0: 0, 1: 6, 2: 13}",4,7,6,6
11,3,"[2, 2, 0, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7]","{0: 0, 1: 6, 2: 13}",4,8,6,6
11,3,"[2, 2, 0, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 7]","{0: 0, 1: 6, 2: 13}",4,9,6,6
11,3,"[2, 2, 0, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 7]","{0: 0, 1: 6, 2: 13}",4,10,6,6
11,3,"[2, 2, 2, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10]","{0: 0, 1: 5, 2: 13}",5,5,7,3
11,3,"[2, 2, 2, 0, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 10]","{0: 0, 1: 5, 2: 13}",5,6,7,4
11,3,"[2, 2, 2, 0, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 8, 10]","{0: 0, 1: 5, 2: 13}",5,7,7,5
11,3,"[2, 2, 2, 0, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7]","{0: 0, 1: 6, 2: 13}",5,8,6,6
11,3,"[2, 2, 2, 0, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 7]","{0: 0, 1: 6, 2: 13}",5,9,6,6
11,3,"[2, 2, 2, 0, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 7]","{0: 0, 1: 6, 2: 13}",5,10,6,6
11,3,"[2, 2, 2, 2, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10]","{0: 0, 1: 5, 2: 13}",6,6,7,3
11,3,"[2, 2, 2, 2, 0, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 10]","{0: 0, 1: 5, 2: 13}",6,7,7,4
11,3,"[2, 2, 2, 2, 0, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7]","{0: 0, 1: 6, 2: 13}",6,8,6,5
11,3,"[2, 2, 2, 2, 0, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 6, 7]","{0: 0, 1: 6, 2: 13}",6,9,6,5
11,3,"[2, 2, 2, 2, 0, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 6, 7]","{0: 0, 1: 6, 2: 13}",6,10,6,5
11,3,"[2, 2, 2, 2, 2, 0, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10]","{0: 0, 1: 5, 2: 13}",7,7,7,3
11,3,"[2, 2, 2, 2, 2, 0, 0, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 10]","{0: 0, 1: 5, 2: 13}",7,8,7,4
11,3,"[2, 2, 2, 2, 2, 0, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 6, 7]","{0: 0, 1: 6, 2: 13}",7,9,6,5
11,3,"[2, 2, 2, 2, 2, 0, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 6, 7]","{0: 0, 1: 6, 2: 13}",7,10,6,5
11,3,"[2, 2, 2, 2, 2, 2, 0, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10]","{0: 0, 1: 5, 2: 13}",8,8,7,3
11,3,"[2, 2, 2, 2, 2, 2, 0, 0, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 10]","{0: 0, 1: 5, 2: 13}",8,9,7,4
11,3,"[2, 2, 2, 2, 2, 2, 0, 3, 0, 0]","[0, 1, 2, 3, 5, 6, 8, 10]","{0: 0, 1: 5, 2: 13}",8,10,7,4
11,3,"[2, 2, 2, 2, 2, 2, 2, 0, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10]","{0: 0, 1: 5, 2: 13}",9,9,7,3
11,3,"[2, 2, 2, 2, 2, 2, 2, 0, 0, 0]","[0, 1, 2, 3, 5, 6, 8, 10]","{0: 0, 1: 5, 2: 13}",9,10,7,4
11,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 0]","[0, 1, 2, 4, 5, 7, 8, 10]","{0: 0, 1: 5, 2: 13}",10,10,7,3
